lat,long,cpu_min,cpu_max,cpu_avg,disk_min,disk_max,disk_avg,temp_min,temp_max,temp_avg
46.6927,47.8498,0.3629,0.1429,0.8011,0.2926,0.3881,0.8593,91.13,62.05,9.59
28.98214,109.66636,0.7846,0.9023,0.3395,0.0488,0.391,0.988,46.58,56.22,45.96
23.74613,114.68736,0.4018,0.2816,0.7774,0.5312,0.0996,0.0006,29.73,6.57,70.47
32.03917,35.72722,0.5772,0.2029,0.2966,0.274,0.8726,0.7491,1.29,58.29,60.22
25.38162,118.88789,0.998,0.62,0.1034,0.9002,0.2474,0.0263,51.98,7.64,38.53
29.07112,109.53321,0.0212,0.9837,0.8223,0.1923,0.8994,0.4392,64.62,71.85,86.39
16.2304,120.4863,0.2183,0.0015,0.8744,0.6039,0.7167,0.9651,70.7,63.33,35.24
39.9933,116.47284,0.7771,0.7956,0.7411,0.7863,0.7093,0.5398,7.06,59.37,63.39
17.36667,-62.75,0.6698,0.6651,0.9563,0.7532,0.861,0.0712,19.79,39.39,42.82
52.18268,20.56306,0.0832,0.2901,0.6043,0.871,0.2832,0.6114,34.01,27.21,93.47
57.721,12.9401,0.9225,0.1063,0.4465,0.3245,0.5802,0.0217,9.02,60.2,92.48
-17.5,14.98333,0.8948,0.1916,0.0516,0.9768,0.5784,0.4374,55.93,12.54,4.18
14.02429,-60.97445,0.9218,0.1972,0.8452,0.2694,0.6912,0.0913,85.36,62.39,18.45
50.20647,12.738,0.2391,0.3415,0.3374,0.7851,0.8069,0.2009,28.93,67.64,71.84
40.177,-111.536,0.9984,0.9455,0.491,0.712,0.7045,0.2234,48.69,40.78,66.68
7.75,2.18333,0.5394,0.0178,0.8342,0.6713,0.1568,0.3858,55.49,86.19,91.72
51.05,13.75,0.3646,0.995,0.5585,0.7283,0.8187,0.9674,56.22,4.64,12.21
20.69229,101.98368,0.8717,0.2948,0.5816,0.4875,0.1619,0.4841,14.65,33.51,93.91
-7.1155,111.6638,0.4655,0.5007,0.1881,0.995,0.2157,0.0646,8.29,45.87,24.41
-23.52917,-47.13528,0.9395,0.9402,0.1375,0.5619,0.1062,0.5343,17.88,43.91,31.52
-7.56667,112.35,0.7901,0.5241,0.8054,0.6708,0.4321,0.0474,81.68,47.11,99.98
34.78332,119.14024,0.41,0.2858,0.5326,0.2261,0.2204,0.9768,0.74,28.04,75.38
34.63914,104.01308,0.3658,0.9227,0.429,0.9722,0.0832,0.6045,73.98,71.95,88.68
43.06194,16.18306,0.4144,0.708,0.9592,0.3346,0.5242,0.9274,4.08,19.02,95.65
29.07441,31.09785,0.7989,0.2957,0.7835,0.9214,0.4391,0.2934,48.07,53.28,87.75
-8.0989,122.8333,0.3769,0.8142,0.7006,0.922,0.8592,0.2449,97.45,9.72,66.03
-11.48472,-37.93278,0.1722,0.3729,0.5139,0.2768,0.6057,0.9516,4.88,9.39,56.76
9.5,-82.61667,0.7357,0.3259,0.3979,0.9224,0.1187,0.6373,91.99,24.47,88.22
43.12778,25.70167,0.2288,0.1568,0.5069,0.3903,0.9954,0.693,10.03,95.64,75.92
14.06391,121.24649,0.8207,0.9508,0.5539,0.5364,0.0228,0.9267,99.38,29.97,30.61
52.13359,20.80313,0.2498,0.3049,0.965,0.5261,0.0891,0.1642,89.32,75.68,28.32
15.35444,-88.63556,0.722,0.7152,0.8847,0.7196,0.497,0.6818,2.21,87.62,97.25
14.88786,100.40464,0.1922,0.9132,0.6435,0.5027,0.2842,0.538,99.54,87.11,25.49
29.40699,107.06526,0.4365,0.9678,0.5237,0.6164,0.0712,0.0442,2.74,70.87,5.68
37.61469,113.66499,0.9365,0.7197,0.4453,0.4824,0.1376,0.1824,32.7,30.09,84.49
28.56463,120.34764,0.5014,0.8635,0.8736,0.5937,0.617,0.0988,4.96,71.26,93.36
40.7086,-74.0087,0.4408,0.8361,0.3508,0.2334,0.6085,0.577,89.12,9.21,54.91
-22.75583,-51.37917,0.2075,0.6858,0.8783,0.833,0.2016,0.3708,89.5,75.97,84.91
32.3366,-111.1771,0.435,0.8304,0.3901,0.2776,0.5864,0.4335,32.29,47.78,29.87
0.02107,103.49757,0.2629,0.4173,0.9719,0.7086,0.1039,0.0875,32.73,90.89,7.62
19.77125,110.40529,0.3118,0.1579,0.5388,0.2354,0.5186,0.645,77.79,9.12,82.83
40.2673,44.6563,0.2151,0.4586,0.6821,0.9075,0.3594,0.672,13.47,75.21,11.79
49.67763,18.67078,0.1949,0.3678,0.7216,0.379,0.1999,0.7235,56.24,69.1,61.69
-7.0066,108.5648,0.7287,0.8441,0.8524,0.0161,0.7762,0.9164,2.83,54.57,91.52
41.78667,19.67611,0.3299,0.722,0.3262,0.2042,0.0146,0.2955,64.89,71.05,68.52
13.2274,123.5101,0.4987,0.1278,0.8199,0.8162,0.2509,0.3501,37.62,28.92,75.71
33.21365,106.44392,0.4506,0.5506,0.4421,0.7852,0.1509,0.7156,92.92,2.02,31.95
30.1,117.01667,0.3187,0.4484,0.5201,0.0719,0.2348,0.7709,99.98,79.38,37.45
-13.08271,-62.27726,0.0885,0.0367,0.2808,0.8717,0.0674,0.2025,48.12,29.19,26.02
10.3,-61.18333,0.3214,0.4799,0.7092,0.5513,0.3112,0.7704,4.89,51.16,22.71
13.96918,43.99673,0.4433,0.8259,0.6496,0.2616,0.9775,0.8871,32.25,51.04,45.92
39.30174,77.81786,0.6112,0.0862,0.2326,0.5531,0.0607,0.8083,64.62,63.28,41.36
-8.2725,123.3991,0.0136,0.2842,0.5131,0.8067,0.3122,0.8017,63.53,64.3,84.37
55.61667,37.68333,0.2251,0.346,0.7122,0.6648,0.9697,0.9729,34.57,8.3,95.4
49.05,3.95,0.7225,0.9076,0.7367,0.3778,0.2705,0.2856,17.95,75.59,61.53
33.68607,-7.38298,0.2862,0.0865,0.8693,0.3903,0.2099,0.3345,83.21,51.96,20.74
48.90219,24.84482,0.2095,0.3707,0.9163,0.9808,0.8322,0.7675,93.71,81.34,9.82
49.5363,22.96066,0.0142,0.8561,0.8208,0.1107,0.0775,0.4642,4.95,58.62,29.7
49.8464,21.89404,0.2645,0.7037,0.9779,0.2042,0.5492,0.1441,80.31,63.15,12.42
53.46778,43.55111,0.1485,0.8753,0.9833,0.2926,0.0196,0.5273,60.06,97.77,6.34
2.68489,-75.32311,0.6904,0.0134,0.4294,0.9847,0.1759,0.1227,45.57,32.74,45.52
25.82074,118.9313,0.4205,0.747,0.4116,0.8176,0.8696,0.2528,85.83,93.81,61.4
52.30071,22.46756,0.2986,0.1584,0.1932,0.061,0.0655,0.0879,73.23,59.78,8.68
11.54861,122.6375,0.3625,0.8991,0.0589,0.7642,0.1083,0.6943,14.74,68.41,69.9
22.83957,91.84128,0.5405,0.2011,0.3552,0.072,0.9093,0.0393,27.42,88.38,68.03
22.79856,39.03493,0.4699,0.4516,0.7543,0.2994,0.6257,0.4774,15.17,86.58,51.24
-8.2321,114.3614,0.8881,0.5382,0.7896,0.308,0.0555,0.5266,75.73,79.67,78.02
45.82646,130.69164,0.9603,0.0384,0.2166,0.5016,0.8477,0.4616,57.75,88.35,73.35
58.1437,7.9968,0.3181,0.1673,0.7485,0.3102,0.7533,0.9467,0.18,15.41,48.31
27.8687,115.32666,0.0209,0.8398,0.69,0.5806,0.4054,0.861,37.37,35.52,69.63
-7.78167,-77.86833,0.8303,0.2101,0.3702,0.9748,0.8599,0.997,11.17,86.79,23.15
9.42489,-63.73077,0.1727,0.9065,0.9426,0.9545,0.2036,0.6239,14.81,98.22,2.66
22.63696,90.27195,0.1138,0.5855,0.8784,0.2074,0.3077,0.8407,46,18.15,71.81
-16.58194,-50.305,0.6655,0.7991,0.4909,0.6126,0.6112,0.8082,60.3,95.17,37.73
-20.31833,-48.31056,0.5029,0.7248,0.2346,0.5774,0.2808,0.3838,0.29,65.9,67.05
48.63333,106.73333,0.7432,0.4156,0.8223,0.0908,0.4446,0.9531,28.79,71.95,74.72
51.39287,28.86837,0.9259,0.5042,0.8216,0.9609,0.903,0.7204,75.51,96.89,77.66
-15.11694,-40.07028,0.6442,0.3037,0.7006,0.7225,0.6101,0.7919,84.62,73.39,56.34
-7.8108,108.4396,0.5352,0.8732,0.2032,0.0144,0.0673,0.536,1.15,7.05,52
29.28772,120.4375,0.4248,0.541,0.3157,0.736,0.0073,0.2835,17.84,31.77,98.32
-26.47306,-49.00278,0.8801,0.0025,0.9583,0.7232,0.5108,0.3561,80.87,95.72,40.16
-32.22337,-58.14341,0.2868,0.4458,0.9893,0.5385,0.6703,0.8212,87.76,85.76,54.34
28.81842,115.43272,0.5835,0.2164,0.587,0.0884,0.0098,0.3855,36.71,47.59,12.71
41.4833,-8.2667,0.3684,0.9146,0.1603,0.4039,0.0974,0.0406,13.71,97.39,97.47
34.12819,70.71828,0.9286,0.1246,0.1941,0.5254,0.3389,0.3483,95.42,2.16,47.74
4.95511,-76.60526,0.7086,0.7967,0.1838,0.3092,0.0392,0.0856,10.37,70.23,93.32
22.03808,112.31816,0.7198,0.5394,0.3377,0.136,0.0547,0.5844,98.21,81.74,47.88
45.83333,16.31667,0.9031,0.8327,0.7954,0.1106,0.6414,0.9022,3,13.69,92.67
-8.4028,112.7145,0.6652,0.0505,0.1746,0.4484,0.4404,0.4674,81.55,24.59,80.53
22.29936,113.04848,0.9545,0.7515,0.3688,0.6211,0.6246,0.376,40.95,72.39,68.64
15.3,-88.41667,0.6855,0.6583,0.4898,0.4754,0.2028,0.2976,9.58,34.72,67.01
24.39019,115.82879,0.2286,0.7613,0.6443,0.9245,0.6501,0.9749,55.82,30.89,12.08
-2.52972,-44.30278,0.1505,0.0016,0.9588,0.9438,0.6824,0.1489,62.66,85.65,13.81
5.1218,9.96143,0.314,0.0706,0.3544,0.5913,0.259,0.4122,2.07,5.49,85.73
48.8544,2.4827,0.5403,0.116,0.416,0.4585,0.0965,0.9486,9.41,20.7,69.36
29.55707,111.52632,0.8187,0.8832,0.8806,0.7406,0.0525,0.6101,92.38,10.91,96.96
13.75638,43.80286,0.7667,0.9589,0.2368,0.8989,0.1639,0.8277,36.84,94.3,70.72
36.03799,138.11308,0.9156,0.796,0.5315,0.3615,0.049,0.1027,38.76,10.44,40.66
35.1,33.41667,0.8883,0.5497,0.4585,0.7257,0.4252,0.3427,37.97,18.97,89.27
-18.71056,-40.40056,0.0177,0.9039,0.1416,0.7016,0.0003,0.9579,93.5,80.46,40.43
36.55132,52.67895,0.3628,0.1879,0.7734,0.3338,0.486,0.1681,76.72,46.65,96.46
7.5353,9.65223,0.6537,0.9071,0.8448,0.8302,0.9797,0.4974,81.85,73.45,36.37
43.4485,3.754,0.7905,0.4676,0.4438,0.1698,0.3985,0.3596,56.34,55.31,61.8
36.66757,65.7529,0.6711,0.5225,0.9146,0.5722,0.6248,0.5353,51.82,57.83,12.48
51.05375,18.45317,0.4423,0.9991,0.1078,0.6538,0.3631,0.2918,89.98,25.85,93.1
11.07377,-85.63272,0.953,0.556,0.3008,0.0671,0.71,0.5791,30.12,23.96,45.4
54.2298,39.0269,0.6185,0.1608,0.8406,0.6071,0.051,0.5217,69.4,45.83,67.14
2.03711,45.34375,0.5198,0.1056,0.9473,0.31,0.4537,0.8487,98.16,60.18,37.14
-6.9046,112.0032,0.1724,0.5654,0.9976,0.3216,0.3156,0.2501,17.64,39.48,75.36
-7.0641,112.4413,0.4436,0.8735,0.9277,0.8047,0.8557,0.7587,40.22,94.03,83.16
48.8601,2.3507,0.9659,0.9174,0.7177,0.9383,0.4192,0.9603,39.37,45.46,40.24
39.37312,22.93375,0.5202,0.3965,0.2505,0.6677,0.5968,0.2159,38.48,75.47,5.5
12.44164,120.97291,0.7449,0.6162,0.1551,0.9835,0.7135,0.5129,94.41,55.39,32.03
37.73333,21.53333,0.4199,0.4494,0.0258,0.4222,0.8576,0.5585,27.9,45.53,58.27
-7.3862,108.1889,0.3737,0.2973,0.1816,0.006,0.1766,0.6259,50.14,46.27,38.97
26.78935,102.99189,0.3445,0.5148,0.5527,0.8519,0.4745,0.9869,66.76,92.9,73.5
53.335,-6.21139,0.223,0.3969,0.9833,0.4872,0.3376,0.9502,47.82,38.57,14.53
50.1576,17.98513,0.9041,0.458,0.7042,0.0544,0.1973,0.6694,4.71,59.96,23.99
35.47587,24.03995,0.376,0.742,0.2769,0.1428,0.7329,0.6732,82.91,29.52,59.78
58.77889,24.82583,0.6299,0.2251,0.0478,0.6687,0.963,0.245,20.82,94.06,61.28
-2.88556,-40.12,0.9826,0.9497,0.0703,0.5378,0.7181,0.3973,3.93,2.91,80.8
45.37639,40.83583,0.7118,0.8248,0.565,0.7326,0.212,0.2115,56.4,84.76,48.24
38.53575,68.77905,0.3007,0.4223,0.3261,0.6475,0.2091,0.5069,15.67,45.95,29.05
45.34329,39.07608,0.8765,0.6873,0.7848,0.2103,0.8567,0.8018,66.01,79.14,27.94
46.01162,127.71875,0.1293,0.1379,0.2743,0.5058,0.0884,0.7892,32.74,27,4.38
46.65684,87.77418,0.9716,0.0155,0.8442,0.7888,0.4006,0.0374,38.03,61.19,67.24
40.51685,22.39599,0.8974,0.4953,0.5008,0.6445,0.9475,0.8283,82.3,27.25,83.42
40.94411,24.00118,0.7374,0.8799,0.8018,0.0936,0.7601,0.6153,0.59,21.67,67.96
49.65609,18.75687,0.6534,0.5712,0.1016,0.7359,0.5581,0.1928,51.79,5.18,80.99
26.66667,87.28333,0.4438,0.4655,0.5212,0.4426,0.5802,0.4191,80.27,27.42,25.12
34.36881,108.33405,0.0819,0.472,0.2685,0.46,0.8669,0.982,59.6,58,29.52
-39.93333,175.05,0.0359,0.8012,0.3578,0.4143,0.9847,0.6109,16.06,31.33,37.35
47.16498,9.50867,0.6432,0.7444,0.7725,0.1752,0.2976,0.7683,52.61,99.52,4.96
41.25003,24.73842,0.7725,0.0255,0.2337,0.6885,0.8516,0.9329,64.26,22.17,81.23
-8.0047,112.7415,0.2353,0.9127,0.9477,0.6783,0.5566,0.8963,4.27,34.36,84.61
10.68966,122.3193,0.0892,0.137,0.7596,0.4439,0.6437,0.0618,22,55.29,26.03
51.14904,19.32735,0.0644,0.9148,0.4672,0.782,0.4873,0.1311,88.33,19.12,69.19
25.22262,118.85402,0.3637,0.3612,0.3363,0.194,0.0814,0.0625,37.86,88.24,92.26
57.21276,41.93012,0.5444,0.643,0.6044,0.376,0.1923,0.0428,4.55,33.96,44.95
34.78244,135.46932,0.991,0.4678,0.2577,0.8446,0.7542,0.7371,3.79,53.5,82.13
-26.45,31.95,0.6547,0.9338,0.506,0.2186,0.332,0.8785,35.51,86.24,22.95
14.65,-88.86667,0.3356,0.8447,0.265,0.1806,0.2392,0.7075,37.67,91.56,64.25
32.6148,101.52323,0.0311,0.5917,0.1965,0.3931,0.2656,0.712,80.33,21.16,21.68
-23.38833,-49.51,0.5963,0.6882,0.0874,0.3279,0.4827,0.0496,92.55,28.38,82.06
52.3358,5.2192,0.7671,0.9969,0.7185,0.3012,0.2281,0.4944,38.25,72.36,96.26
57.7815,14.1562,0.8122,0.2514,0.1277,0.8613,0.5802,0.1337,19.18,27.4,20.43
48.6844,6.185,0.4394,0.2615,0.4056,0.7657,0.4078,0.4786,32.22,89.01,69.48
41.4509,-81.619,0.4529,0.4921,0.5713,0.4259,0.5191,0.4606,81.11,23.45,35.74
50.3425,13.95986,0.0808,0.9298,0.3958,0.8965,0.0994,0.3523,38.27,27.28,21.57
-6.9965,112.8193,0.3981,0.2805,0.5729,0.4945,0.8499,0.4545,57.94,75.54,76.67
-6.495,-43.70222,0.3334,0.2226,0.0072,0.6716,0.8626,0.4356,5.33,77.09,66.24
-7.53694,109.12889,0.4618,0.0424,0.8967,0.0194,0.1295,0.0949,75.22,43.36,93.65
30.60369,109.72333,0.4443,0.2325,0.5442,0.6009,0.7939,0.5033,9.61,94.72,65.26
13.99417,-89.55972,0.6091,0.0047,0.8496,0.7962,0.0553,0.1511,10.75,78.21,5.16
43.44565,41.7448,0.777,0.4833,0.9072,0.4758,0.4482,0.8007,78.83,69.53,92.93
40.54031,44.86918,0.7116,0.4951,0.0068,0.8337,0.0016,0.9994,96.63,5.51,55.96
-7.6965,107.8826,0.5768,0.6115,0.4824,0.3109,0.4416,0.978,25.07,74.58,19.15
51.97653,21.21537,0.8338,0.4466,0.532,0.9019,0.2839,0.467,29.43,28.86,34.03
14.24482,121.50797,0.0028,0.9579,0.1381,0.5085,0.0727,0.2686,47.3,84.49,70.69
30.361,51.15735,0.4299,0.731,0.8183,0.1872,0.2037,0.3759,58.22,61.55,79.26
41.00936,71.2287,0.2782,0.3174,0.0144,0.4232,0.801,0.1575,78.93,94.24,78.65
0.977,117.9803,0.609,0.3658,0.7144,0.0039,0.4941,0.8107,88.23,17.93,1.56
45.9,6.1,0.5545,0.749,0.9393,0.1869,0.9919,0.0233,83.18,69.6,66.37
41.18118,44.83217,0.2803,0.5198,0.1571,0.9158,0.9804,0.3609,97.72,22.07,43.77
21.30626,106.38673,0.8335,0.6204,0.525,0.8534,0.2358,0.0676,45.39,8.12,51.24
0.85905,-77.5195,0.9022,0.9151,0.7079,0.0872,0.7364,0.5808,57.4,73.63,15.13
-7.3212,107.0267,0.6383,0.2399,0.7938,0.5547,0.6503,0.033,42.6,24.43,62.27
32.92814,35.07647,0.1393,0.9983,0.1219,0.1606,0.0187,0.2914,71.56,6.69,71.11
4.48425,-74.24499,0.8723,0.6458,0.7862,0.0502,0.4854,0.0388,82.35,42.27,13.1
10.6036,107.054,0.0858,0.2979,0.7211,0.8279,0.6345,0.8828,76.7,7.39,14.42
0.97028,-76.58583,0.6893,0.5144,0.645,0.396,0.0159,0.472,10.61,10.31,29.74
54.15,91.885,0.3783,0.3471,0.9219,0.8246,0.4454,0.4138,20.55,15.18,17.49
44.14361,17.4,0.1968,0.8898,0.7414,0.6,0.9994,0.493,70.35,3.13,99.85
29.46389,121.78056,0.3897,0.1674,0.7414,0.4265,0.2811,0.1666,74.02,79.95,21.17
53.444,19.10171,0.0363,0.7192,0.6671,0.6948,0.8098,0.9686,87.29,26.22,53.9
44.46209,18.74941,0.9157,0.3439,0.2685,0.8458,0.4267,0.1022,27.25,50.37,66.01
16.32603,120.72414,0.4108,0.1182,0.9765,0.4324,0.1876,0.5819,32.32,9.56,4.14
-9.7028,119.4717,0.9447,0.3386,0.4952,0.6427,0.9082,0.6523,51.92,14.02,25.68
17.99107,-76.95742,0.2604,0.7582,0.0405,0.2199,0.7378,0.238,84.52,15.06,4.33
-34.16874,-58.95914,0.9027,0.2074,0.9927,0.1332,0.2597,0.7407,28.25,35.84,23.77
25.47348,115.376,0.8914,0.8266,0.4358,0.2519,0.578,0.936,15.26,3.63,67.02
-13.71472,-74.03306,0.7511,0.962,0.1013,0.1499,0.2775,0.8818,70.9,84.62,16.38
-31.70312,27.2329,0.7043,0.3501,0.1605,0.2852,0.5147,0.3977,29.13,32.4,41.8
29.79923,93.85241,0.1457,0.5861,0.8196,0.9699,0.0319,0.6778,13.36,81.52,34.51
34.25833,108.92861,0.8673,0.2834,0.9233,0.0846,0.506,0.1494,29.69,90.96,28.11
31.1624,120.6384,0.2527,0.7135,0.7949,0.7066,0.5455,0.1978,39.7,81.6,48.31
33.7866,-118.2987,0.7839,0.2894,0.9068,0.832,0.4651,0.7106,71.56,13.76,93.09
27.18722,109.51,0.4639,0.5423,0.3209,0.9644,0.9084,0.1163,49.72,16.32,60.43
41.6552,-4.7237,0.7715,0.319,0.728,0.7975,0.4821,0.5158,18.04,3.52,28.9
26.04184,68.13777,0.9443,0.0083,0.6617,0.4466,0.3624,0.3981,44.34,71.93,36.49
50.93507,15.74306,0.6283,0.6244,0.2819,0.5699,0.8379,0.099,11.56,39.13,20.52
42.82944,74.1083,0.6433,0.9168,0.1914,0.0275,0.3876,0.9554,46.46,21.19,96
51.01845,21.54385,0.4661,0.2808,0.8203,0.4823,0.695,0.5535,50.46,72.63,30.36
30.5422,-84.1413,0.934,0.915,0.4975,0.593,0.7987,0.4087,18.34,48.3,14.97
59.46204,29.62993,0.1917,0.0272,0.391,0.6253,0.5986,0.0618,77.32,11.99,89.27
31.87493,118.15594,0.6869,0.3673,0.5507,0.327,0.5117,0.8674,43.6,35.68,83.49
10.65298,-61.36298,0.434,0.4523,0.4541,0.6036,0.138,0.1842,75.77,12.3,74.96
48.94832,38.49166,0.5587,0.1742,0.5123,0.5493,0.0244,0.3063,10.06,91.55,17.31
40.53087,96.54102,0.431,0.4642,0.701,0.7081,0.09,0.2826,97.17,31.24,57.26
46.16668,84.42834,0.8158,0.2214,0.5747,0.0921,0.5828,0.2234,89.59,39.12,49.45
15.08333,-91.88333,0.1736,0.3826,0.661,0.5837,0.9059,0.6811,80.86,14.12,66.49
8.31667,-81.21667,0.5536,0.0372,0.9341,0.563,0.9727,0.767,94.6,19.77,20.41
0.72833,32.51222,0.9501,0.7479,0.4963,0.0742,0.9557,0.5199,61.1,72.58,45.28
42.42067,18.76825,0.6807,0.6563,0.1733,0.6173,0.0771,0.8693,95.3,86.71,7.98
43.5304,1.536,0.8289,0.198,0.4927,0.3461,0.3224,0.6799,78.83,3.81,22.45
33.62,113.345,0.0376,0.748,0.1061,0.016,0.1288,0.7251,89.02,1.75,14.35
-7.2419,108.4786,0.2219,0.3132,0.8455,0.0328,0.1792,0.9707,96.22,42.76,85.95
34.90704,36.40444,0.8333,0.1598,0.1661,0.4434,0.3447,0.014,81.1,60.49,0.79
32.43502,13.6332,0.7529,0.3802,0.2736,0.5174,0.9142,0.5958,41.01,50.15,61.59
59.22866,51.15578,0.1453,0.2655,0.0032,0.7549,0.6504,0.8931,91.46,9.79,69.07
38.8933,-77.0146,0.8502,0.6776,0.7315,0.9246,0.4777,0.3754,41.89,21.76,21.89
19.24299,108.7559,0.6751,0.124,0.1238,0.1514,0.4592,0.6098,26.67,43.1,26.46
38.8833,-9.3833,0.3928,0.9585,0.2005,0.6054,0.6097,0.7962,78.79,28.98,17.51
26.0148,-101.6512,0.7504,0.5535,0.6012,0.8139,0.5456,0.6329,22.39,44.3,85.4
-7.0856,108.7124,0.1012,0.4704,0.2565,0.5412,0.6272,0.2281,89.43,76.27,39.56
12.95,121.36667,0.3821,0.6771,0.2857,0.1334,0.3336,0.6765,29.46,97.48,92.51
34.0896,96.22654,0.2227,0.3119,0.6114,0.2123,0.0096,0.1484,24.39,83.31,98.24
6.49224,-6.58558,0.3112,0.6861,0.5082,0.4476,0.8862,0.1289,50.73,41.37,2.71
-3.0039,115.1321,0.5638,0.7985,0.9086,0.229,0.8726,0.9157,20.67,49.5,19.24
26.66667,87.28333,0.3917,0.6168,0.6261,0.7895,0.6295,0.1721,39.24,17.7,23.87
7.27722,124.30722,0.8544,0.5576,0.8938,0.2604,0.1778,0.0071,32.43,8.98,39.18
47.2667,-0.0833,0.5723,0.2838,0.1133,0.841,0.4176,0.957,63.24,75.87,41.68
33.54973,105.56831,0.8559,0.6957,0.2102,0.5052,0.4075,0.4867,26.23,88.86,9.23
-20.53333,29.28502,0.8673,0.173,0.5064,0.1291,0.4985,0.7768,82.41,88.38,8.96
36.63481,101.23983,0.8219,0.2853,0.7804,0.9394,0.8528,0.5471,53.03,58.22,55.79
48.67472,22.38813,0.8766,0.4059,0.6936,0.4608,0.6701,0.6517,23.42,24.93,45.63
46.9896,3.159,0.5691,0.5262,0.7144,0.7682,0.4539,0.9332,6.4,15.56,15.62
35.41667,140.3,0.2469,0.3661,0.9509,0.4401,0.8113,0.1912,8.15,84.82,72.33
-4.33194,-40.15667,0.3461,0.5474,0.9258,0.0523,0.2333,0.5383,28.61,34.46,52.68
28.34532,117.35163,0.5529,0.3971,0.6538,0.5684,0.2702,0.7986,78.2,19.32,26.81
-3.9279,29.992,0.9549,0.1018,0.2886,0.6021,0.4497,0.171,6.39,51.35,15.76
49.79374,17.44212,0.7433,0.1703,0.8835,0.6478,0.2184,0.0002,72.92,59.94,22.76
34.52298,50.00608,0.8124,0.4884,0.6898,0.8684,0.6486,0.4581,70.62,92.11,58.04
8.13333,-81.45,0.0573,0.6445,0.408,0.0789,0.6973,0.4253,7.85,3.14,53.09
41.0333,-8.2333,0.4839,0.0171,0.6309,0.3253,0.4356,0.0328,40.16,79.87,34.45
52.62366,38.50169,0.5075,0.028,0.3425,0.3921,0.0164,0.8332,20.99,39.8,5.02
40.7792,-7.9058,0.004,0.465,0.3436,0.9959,0.9183,0.7686,15.44,97.09,74.07
7.64667,-11.96111,0.7048,0.6175,0.6189,0.5891,0.1847,0.527,77.26,65.23,50.28
47.2,18.4167,0.3496,0.9553,0.7079,0.4956,0.6941,0.4198,17.35,29.35,89.35
-29.13371,31.39752,0.6783,0.0116,0.3842,0.6755,0.8116,0.4928,38.93,40.4,27.76
30.69683,115.06036,0.4647,0.17,0.7552,0.7281,0.3971,0.3414,18.46,95.19,90.19
28.01228,114.02735,0.6735,0.5036,0.4656,0.158,0.4061,0.4521,89.65,82.42,10.44
16.1691,107.71793,0.1629,0.8168,0.6172,0.3231,0.5818,0.9407,6.25,3.7,7.64
39.36667,22.98333,0.1854,0.2043,0.0078,0.0282,0.3286,0.9303,76.65,74.46,81.31
-18.66611,-43.08389,0.0598,0.1516,0.7905,0.6204,0.0322,0.1476,48.21,35.44,95.68
12.26356,-85.08078,0.3538,0.6112,0.1276,0.5597,0.0593,0.8341,47.48,6.25,2.16
28.67109,116.07842,0.7817,0.5752,0.6435,0.9898,0.1467,0.7954,56.36,33.73,30.6
56.59861,24.20222,0.5067,0.1519,0.0718,0.0145,0.0925,0.687,49.24,93.33,39.21
20.654,-100.7475,0.2729,0.0262,0.639,0.1432,0.4502,0.1244,36.45,76.56,44.39
-8.314,123.252,0.8023,0.16,0.8693,0.799,0.6022,0.2254,91.18,49.47,1.21
49.85821,17.10729,0.22,0.9906,0.1784,0.8814,0.1184,0.3063,52.01,73.16,16.99
13.70727,9.15013,0.4812,0.8385,0.6856,0.2988,0.9005,0.5083,66.53,30.8,7.94
23.01802,114.87215,0.8503,0.3593,0.7987,0.3963,0.2965,0.401,76.43,89.66,4.04
13.41456,100.00264,0.3519,0.1651,0.0958,0.2054,0.1639,0.4527,9.41,72.76,61.31
33.8444,-84.474,0.0291,0.1757,0.6667,0.6064,0.1413,0.2664,37.08,25.89,80.4
42.35861,20.825,0.7519,0.4929,0.8531,0.7342,0.6155,0.1546,78.84,97.14,32.97
25.02858,117.008,0.3045,0.698,0.0005,0.0476,0.5643,0.0616,19.14,8.97,25.27
45.475,4.3761,0.9803,0.913,0.0271,0.6891,0.5789,0.3096,97.39,78.49,47.92
14.41667,-16.7,0.0004,0.5674,0.599,0.0033,0.9171,0.3508,7.64,40.75,92.4
60.6036,15.626,0.7335,0.8309,0.1997,0.7899,0.5344,0.9674,59.94,77.8,79.97
32.96894,35.54258,0.5802,0.51,0.5975,0.8189,0.8321,0.3957,89.09,23.29,19.91
36.81802,115.17047,0.5035,0.3323,0.7904,0.7344,0.3852,0.1975,47.02,81.71,80.2
60.37752,25.26906,0.4654,0.6783,0.483,0.3727,0.4039,0.9206,75.5,87.11,1.54
49.71555,21.80941,0.4532,0.457,0.3164,0.0235,0.3468,0.758,84.24,79.61,42.47
25.91798,115.62093,0.2887,0.6449,0.8262,0.3219,0.5872,0.1652,16.03,1.31,44.22
34.76056,108.98389,0.0962,0.9043,0.2837,0.5803,0.5589,0.3811,10.75,92.14,26.88
59.3644,17.8741,0.9282,0.7193,0.7555,0.9787,0.8274,0.2236,92.98,28.63,67.34
15.11,36.6575,0.3434,0.3547,0.4735,0.9538,0.5709,0.6401,33.94,49.35,32.86
29.11278,111.80889,0.6204,0.54,0.2515,0.5782,0.2442,0.4943,99.29,43.24,22.17
53.2,5.7833,0.109,0.1069,0.7831,0.0036,0.8567,0.8385,16,16.51,45.74
